<TICKER> <PER> <DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
EURGBP 1 141201 2234 0.7925800 0.7926100 0.7924900 0.7925900 151
EURGBP 1 141201 2235 0.7926000 0.7926600 0.7924900 0.7925500 165
EURGBP 1 141201 2236 0.7926500 0.7926600 0.7924000 0.7925900 167
EURGBP 1 141201 2237 0.7925900 0.7926200 0.7924500 0.7926000 203
EURGBP 1 141201 2238 0.7925900 0.7926100 0.7924000 0.7925800 209
EURGBP 1 141201 2239 0.7925200 0.7926200 0.7924500 0.7925700 200
EURGBP 1 141201 2240 0.7925800 0.7926000 0.7923000 0.7924300 497
EURGBP 1 141201 2241 0.7923700 0.7925000 0.7922000 0.7923400 376
EURGBP 1 141201 2242 0.7923600 0.7925000 0.7922000 0.7923600 239
EURGBP 1 141201 2243 0.7924000 0.7925000 0.7922000 0.7924100 333
EURGBP 1 141201 2244 0.7924300 0.7925000 0.7923000 0.7924500 238
EURGBP 1 141201 2245 0.7925000 0.7925000 0.7923300 0.7924100 134
EURGBP 1 141201 2246 0.7924100 0.7925000 0.7923100 0.7924000 210
EURGBP 1 141201 2247 0.7924000 0.7924100 0.7921000 0.7923600 202
EURGBP 1 141201 2248 0.7923300 0.7924600 0.7922900 0.7924200 129
EURGBP 1 141201 2249 0.7924200 0.7925300 0.7923400 0.7925100 228
EURGBP 1 141201 2250 0.7924700 0.7925300 0.7922000 0.7924200 158
EURGBP 1 141201 2251 0.7924000 0.7924900 0.7923000 0.7924600 168
EURGBP 1 141201 2252 0.7924600 0.7925200 0.7923300 0.7925000 193
EURGBP 1 141201 2253 0.7924200 0.7925400 0.7924000 0.7925300 110
EURGBP 1 141201 2254 0.7924800 0.7925400 0.7924000 0.7925100 111
EURGBP 1 141201 2255 0.7925300 0.7926000 0.7923000 0.7925500 201
EURGBP 1 141201 2256 0.7924900 0.7926400 0.7924000 0.7926000 186
EURGBP 1 141201 2257 0.7925800 0.7926300 0.7924100 0.7925000 195
EURGBP 1 141201 2258 0.7925200 0.7925700 0.7924600 0.7925700 11
EURGBP 1 141201 2259 0.7924700 0.7926000 0.7924600 0.7925400 72
EURGBP 1 141201 2300 0.7925900 0.7927100 0.7924300 0.7927100 143
EURGBP 1 141201 2301 0.7926900 0.7926900 0.7923000 0.7925500 78
EURGBP 1 141201 2302 0.7924400 0.7925600 0.7924100 0.7924400 92
EURGBP 1 141201 2303 0.7925300 0.7925800 0.7924300 0.7925700 51
EURGBP 1 141201 2304 0.7925200 0.7925700 0.7924300 0.7925000 94
EURGBP 1 141201 2305 0.7924400 0.7925700 0.7924100 0.7924500 122
EURGBP 1 141201 2306 0.7925600 0.7925600 0.7924200 0.7925300 55
EURGBP 1 141201 2307 0.7925300 0.7925600 0.7924300 0.7925600 67
EURGBP 1 141201 2308 0.7925200 0.7925400 0.7924300 0.7925100 20
EURGBP 1 141201 2309 0.7925000 0.7925600 0.7923900 0.7924300 146
EURGBP 1 141201 2310 0.7924800 0.7925200 0.7923000 0.7925000 124
EURGBP 1 141201 2311 0.7925000 0.7925300 0.7924000 0.7925000 81
EURGBP 1 141201 2312 0.7924200 0.7925600 0.7923000 0.7924900 120
EURGBP 1 141201 2313 0.7925000 0.7925400 0.7924000 0.7925300 159
EURGBP 1 141201 2314 0.7925300 0.7925500 0.7924200 0.7925300 64
EURGBP 1 141201 2315 0.7925300 0.7925600 0.7923000 0.7925200 70
EURGBP 1 141201 2316 0.7925500 0.7925700 0.7924000 0.7925500 127
EURGBP 1 141201 2317 0.7924500 0.7925500 0.7924100 0.7924700 112
EURGBP 1 141201 2318 0.7924100 0.7925300 0.7922000 0.7924900 92
EURGBP 1 141201 2319 0.7925200 0.7925200 0.7924000 0.7924500 68
EURGBP 1 141201 2320 0.7924900 0.7925100 0.7923900 0.7924600 22
EURGBP 1 141201 2321 0.7925000 0.7925300 0.7924000 0.7924900 127
EURGBP 1 141201 2322 0.7924600 0.7925100 0.7923600 0.7923600 46
EURGBP 1 141201 2323 0.7924300 0.7925100 0.7923500 0.7924600 72
EURGBP 1 141201 2324 0.7924300 0.7924900 0.7923400 0.7924400 128
EURGBP 1 141201 2325 0.7924300 0.7925100 0.7923300 0.7924300 216
EURGBP 1 141201 2326 0.7924300 0.7924500 0.7923300 0.7924200 121
EURGBP 1 141201 2327 0.7924200 0.7924900 0.7923200 0.7924100 121
EURGBP 1 141201 2328 0.7923900 0.7924700 0.7923200 0.7924200 193
EURGBP 1 141201 2329 0.7924200 0.7924700 0.7923100 0.7924500 302
EURGBP 1 141201 2330 0.7924500 0.7925000 0.7922000 0.7924400 222
EURGBP 1 141201 2331 0.7924400 0.7925000 0.7923400 0.7924600 232
EURGBP 1 141201 2332 0.7924600 0.7926000 0.7923300 0.7925500 427
EURGBP 1 141201 2333 0.7925500 0.7926000 0.7923000 0.7925200 178
EURGBP 1 141201 2334 0.7925400 0.7926100 0.7924000 0.7925900 211
EURGBP 1 141201 2335 0.7926500 0.7926700 0.7923000 0.7925800 180
EURGBP 1 141201 2336 0.7925900 0.7926300 0.7924900 0.7925800 120
EURGBP 1 141201 2337 0.7926000 0.7926300 0.7924000 0.7926000 118
EURGBP 1 141201 2338 0.7926200 0.7926300 0.7925500 0.7925900 33
EURGBP 1 141201 2339 0.7925800 0.7926600 0.7924000 0.7925600 146
EURGBP 1 141201 2340 0.7925700 0.7926000 0.7924000 0.7925800 161
